sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
186561,https://sofifa.com/player/186561/aaron-ramsey/15/157759,A. Ramsey,Aaron Ramsey,23,1990-12-26,177,70,Wales,Arsenal,83,86,0,0,"CM, CDM",Right,3,3,3,High/High,Lean,Yes,,#Engine,RCM,16.0,,2008-06-13,2019.0,CAM,10.0,71.0,78.0,79.0,80.0,70.0,77.0,,,,,,,Long Shot Taker (CPU AI Only),74,77+1,58,84,78+2,81,64,70,82,82,73,69,74,81+4,75,81,63,93,71+2,78+1,75,72,84+2,81,76,,65,77,68,6,11,5,10,8,77+1,77+1,77+1,79+1,79+1,79+1,79+1,79+1,81+1,81+1,81+1,80+1,82+1,82+1,82+1,80+1,77+1,78+1,78+1,78+1,77+1,74+1,71+1,71+1,71+1,74+1
53612,https://sofifa.com/player/53612/per-mertesacker/15/157759,P. Mertesacker,Per Mertesacker,29,1984-09-29,198,90,Germany,Arsenal,83,83,0,0,CB,Right,3,3,2,Medium/Medium,Normal,Yes,,"#Aerial Threat, #Tactician , #Strength",RCB,4.0,,2011-08-31,2017.0,,,31.0,41.0,57.0,48.0,87.0,76.0,,,,,,,"Injury Free, Leadership, Power Header",38,36,90-1,71,30,39,39,45,58,65,29,33-5,29,85,28,71,33,64,90+1,25,69,87-1,43,58,42,,87+1,87+1,84-1,12,13,5,12,8,54+1,54+1,54+1,47+1,53+1,53+1,53+1,47+1,55+1,55+1,55+1,53+1,63+1,63+1,63+1,53+1,69+1,75+1,75+1,75+1,69+1,75+1,82+1,82+1,82+1,75+1
164859,https://sofifa.com/player/164859/theo-walcott/15/157759,T. Walcott,Theo  Walcott,25,1989-03-16,176,68,England,Arsenal,81,85,0,0,RM,Right,3,3,3,High/Low,Lean,Yes,,#Speedster,SUB,14.0,,2006-01-20,2016.0,,,96.0,77.0,75.0,81.0,33.0,64.0,,,,,,,"Injury Prone, Beat Offside Trap, Finesse Shot, Speed Dribbler (CPU AI Only)",78,83,53,77,71,81,72,73,65,80,97,96,83,82,80,76,59,75,60+1,67,61,31,82,76,67,,27,33,36,11,8,9,9,8,78+1,78+1,78+1,81+1,79+1,79+1,79+1,81+1,79+1,79+1,79+1,80+1,70+1,70+1,70+1,80+1,61+1,59+1,59+1,59+1,61+1,55+1,47+1,47+1,47+1,55+1
189461,https://sofifa.com/player/189461/jack-wilshere/15/157759,J. Wilshere,Jack Wilshere,22,1992-01-01,172,68,England,Arsenal,81,85,0,0,"CM, CDM, LM",Left,3,3,3,Medium/Medium,Normal,Yes,,,LCM,10.0,,2009-01-05,2018.0,CDM,7.0,76.0,69.0,81.0,84.0,61.0,77.0,,,,,,,"Injury Prone, Avoids Using Weaker Foot, Technical Dribbler (CPU AI Only)",75,64,58,84,64,84,80,72,83,84-1,77-5,75,83,80,87,75,67,84,72+3,73,83,61-6,80,85,65,,61,62-5,65-5,6,15,15,9,11,73+1,73+1,73+1,80+1,77+1,77+1,77+1,80+1,81+1,81+1,81+1,81+1,80+1,80+1,80+1,81+1,74+1,75+1,75+1,75+1,74+1,71+1,68+1,68+1,68+1,71+1
165229,https://sofifa.com/player/165229/laurent-koscielny/15/157759,L. Koscielny,Laurent Koscielny,28,1985-09-10,186,75,France,Arsenal,81,81,0,0,CB,Right,3,3,2,Medium/High,Lean,Yes,,,LCB,6.0,,2010-07-07,2019.0,,,81.0,40.0,62.0,65.0,83.0,75.0,,,,,,,Power Header,54,32,81,75,35,62,22,49,67,67,79-1,82+2,70,78-1,62,54,86-2,73,71,47,86,82-2,31,56,51,,81-3,85-2,83,13,11,9,11,7,55+1,55+1,55+1,61+1,57+1,57+1,57+1,61+1,60+1,60+1,60+1,65+1,66+1,66+1,66+1,65+1,75+1,75+1,75+1,75+1,75+1,78+1,80+1,80+1,80+1,78+1
186153,https://sofifa.com/player/186153/wojciech-szczesny/15/157759,W. Szczęsny,Wojciech  Szczęsny,24,1990-04-18,196,84,Poland,Arsenal,80,83,0,0,GK,Right,2,3,1,Medium/Medium,Lean,Yes,,,GK,1.0,,2006-07-01,2018.0,GK,1.0,,,,,,,83.0,79.0,70.0,84.0,45.0,76.0,,25,25,25,31,25,25,25,25,35,21,50,40,55,76,46,34,38,38,61,25,39,25,25,25,47,,25,25,25,83-1,79,70,76,84,,,,,,,,,,,,,,,,,,,,,,,,,,
8473,https://sofifa.com/player/8473/tomas-rosicky/15/157759,T. Rosický,Tomáš  Rosický,33,1980-10-04,178,65,Czech Republic,Arsenal,80,80,0,0,"CAM, RM",Right,2,3,3,High/High,Lean,Yes,,,SUB,7.0,,2006-05-23,2016.0,CAM,10.0,74.0,70.0,81.0,84.0,43.0,67.0,,,,,,,"Injury Prone, Dives Into Tackles (CPU AI Only), Technical Dribbler (CPU AI Only)",77-2,65,46,83,71,84,81,70,80,85,76-7,73-2,82,79,85,76,58,74,61,70,75,49,79,83,74,,32,45,56,14,11,6,11,13,72+0,72+0,72+0,80+0,76+0,76+0,76+0,80+0,80+0,80+0,80+0,80+0,76+0,76+0,76+0,80+0,66+0,67+0,67+0,67+0,66+0,61+0,55+0,55+0,55+0,61+0
45119,https://sofifa.com/player/45119/mikel-arteta-amatriain/15/157759,Mikel Arteta,Mikel Arteta Amatriain,32,1982-03-26,175,64,Spain,Arsenal,80,80,0,0,CDM,Right,3,4,3,Medium/Medium,Normal,Yes,,,SUB,8.0,,2011-08-31,2015.0,,,43.0,72.0,83.0,79.0,74.0,66.0,,,,,,,,79,67-4,69,87,76,79-2,82,81,85,83-2,46,41,66,81,83,78,65,67,62,75,73,83,73,80,85,,73-2,72,70-2,14,13,13,10,11,71+1,71+1,71+1,74+1,74+1,74+1,74+1,74+1,78+1,78+1,78+1,76+1,80+1,80+1,80+1,76+1,76+1,79+1,79+1,79+1,76+1,74+1,73+1,73+1,73+1,74+1
158626,https://sofifa.com/player/158626/mathieu-debuchy/15/157759,M. Debuchy,Mathieu Debuchy,28,1985-07-28,178,76,France,Arsenal,80,80,0,0,RB,Right,3,3,3,High/Medium,Normal,Yes,,,SUB,2.0,,2014-07-17,2017.0,RB,2.0,76.0,65.0,73.0,74.0,78.0,78.0,,,,,,,,80,59,75,77,62,72,74,61,73,75-1,77,75,77,76,74,74,80,89,71,68,80,78,67,64,66,,77,81,79,8,9,7,15,10,70+1,70+1,70+1,74+1,71+1,71+1,71+1,74+1,71+1,71+1,71+1,75+1,74+1,74+1,74+1,75+1,78+1,76+1,76+1,76+1,78+1,79+1,77+1,77+1,77+1,79+1
178509,https://sofifa.com/player/178509/olivier-giroud/15/157759,O. Giroud,Olivier Giroud,27,1986-09-30,192,88,France,Arsenal,79,79,0,0,ST,Left,3,3,2,Medium/Medium,Normal,Yes,,#Strength,SUB,12.0,,2012-06-26,2017.0,,,62.0,78.0,69.0,69.0,38.0,82.0,,,,,,,Injury Free,63,76-4,84,76,80,68,70,65,56,75-2,61+2,63+11,58,81,45,84,76,79,87,75,76,41,84,75,81,,26,37,20,12,15,11,6,5,78+1,78+1,78+1,71+1,76+1,76+1,76+1,71+1,75+1,75+1,75+1,70+1,68+1,68+1,68+1,70+1,56+1,61+1,61+1,61+1,56+1,54+1,54+1,54+1,54+1,54+1
198784,https://sofifa.com/player/198784/alex-oxlade-chamberlain/15/157759,A. Oxlade-Chamberlain,Alex Oxlade-Chamberlain,20,1993-08-15,175,70,England,Arsenal,78,86,0,0,"RM, CM, RW",Right,2,4,4,High/Medium,Normal,Yes,,,SUB,15.0,,2011-08-08,2017.0,SUB,17.0,89.0,71.0,71.0,84.0,41.0,72.0,,,,,,,"Flair, Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only), Technical Dribbler (CPU AI Only)",72,69,33,76,58,85,66,52,69,82,89-1,89,84,74,88,74,65,75,73,76,65,40,73,70,68,,36,47,43,15,8,5,8,8,71+0,71+0,71+0,79+0,75+0,75+0,75+0,79+0,77+0,77+0,77+0,78+0,71+0,71+0,71+0,78+0,64+0,63+0,63+0,63+0,64+0,57+0,52+0,52+0,52+0,57+0
186146,https://sofifa.com/player/186146/danny-welbeck/15/157759,D. Welbeck,Daniel Nii Tackie Mensah Welbeck,23,1990-11-26,185,73,England,Arsenal,78,83,0,0,"ST, CF, LM",Right,2,3,3,High/High,Lean,Yes,,#Engine,ST,23.0,,2014-09-01,2019.0,RS,9.0,85.0,76.0,71.0,80.0,33.0,75.0,,,,,,,"Diver, Speed Dribbler (CPU AI Only), Chip Shot (CPU AI Only)",68,76,81,82,75,80,60,61,63,78-2,86,84,85,77,75,76,84,86,75,74,59,21,81,68,77,,22,37,32,8,9,5,11,15,78+0,78+0,78+0,78+0,78+0,78+0,78+0,78+0,78+0,78+0,78+0,77+0,69+0,69+0,69+0,77+0,59+0,58+0,58+0,58+0,59+0,54+0,51+0,51+0,51+0,54+0
186115,https://sofifa.com/player/186115/kieran-gibbs/15/157759,K. Gibbs,Kieran  Gibbs,24,1989-09-26,178,70,England,Arsenal,78,82,0,0,LB,Left,2,2,3,High/Medium,Lean,Yes,,,SUB,3.0,,2007-09-10,2018.0,,,81.0,56.0,72.0,75.0,79.0,71.0,,,,,,,"Injury Prone, Avoids Using Weaker Foot",78,46,67,78,46,75,63,51,64,75-2,77-6,84,73,80,74,71,69,77,69,64,71,81,65,68,62,,78,82,81,5,10,7,8,14,66+0,66+0,66+0,74+0,69+0,69+0,69+0,74+0,71+0,71+0,71+0,75+0,73+0,73+0,73+0,75+0,79+0,75+0,75+0,75+0,79+0,78+0,76+0,76+0,76+0,78+0
176550,https://sofifa.com/player/176550/david-ospina/15/157759,D. Ospina,David Ospina Ramírez,25,1988-08-31,183,79,Colombia,Arsenal,77,82,0,0,GK,Right,2,3,1,Medium/Medium,Normal,No,,,SUB,13.0,,2014-07-27,2018.0,GK,1.0,,,,,,,82.0,70.0,77.0,84.0,34.0,75.0,Puncher,25,25,25,35,25,25,25,25,31,31,34,34,44+14,60,50,34,75+29,29,38,25,25,24,25,25,25,,25,25,25,82+1,70,77,75+2,84+1,,,,,,,,,,,,,,,,,,,,,,,,,,
150516,https://sofifa.com/player/150516/lukas-podolski/15/157759,L. Podolski,Lukas Podolski,29,1985-06-04,182,83,Germany,Arsenal,77,77,0,0,"LM, LW, ST",Left,3,2,3,Medium/Low,Normal,Yes,,"#Distance Shooter, #Clinical Finisher",SUB,9.0,,2012-07-01,2016.0,SUB,10.0,74.0,87.0,76.0,77.0,38.0,69.0,,,,,,,"Avoids Using Weaker Foot, Beat Offside Trap, Long Shot Taker (CPU AI Only)",78,87,65,78,90,78,80,75,65,79-1,76,72,70,80,72,92,65,61-9,75,85,65,35,80,78,83,,32,38,38,9,8,15,8,8,81+1,81+1,81+1,78+1,81+1,81+1,81+1,78+1,80+1,80+1,80+1,76+1,70+1,70+1,70+1,76+1,60+1,61+1,61+1,61+1,60+1,55+1,53+1,53+1,53+1,55+1
156722,https://sofifa.com/player/156722/mathieu-flamini/15/157759,M. Flamini,Mathieu Flamini,30,1984-03-07,178,67,France,Arsenal,77,77,0,0,"CDM, CM",Right,2,3,2,High/High,Lean,Yes,,,CDM,20.0,,2013-08-29,2016.0,,,73.0,65.0,70.0,72.0,78.0,79.0,,,,,,,"Dives Into Tackles (CPU AI Only), Leadership",69,57,69,75-5,70,69-3,64,55,70-4,74-2,74,73,70,78,82,77,69,85,73,70,87,82,72,67-5,60,,80+2,78+2,76,6,11,5,5,6,70+0,70+0,70+0,71+0,71+0,71+0,71+0,71+0,71+0,71+0,71+0,72+0,74+0,74+0,74+0,72+0,76+0,77+0,77+0,77+0,76+0,77+0,77+0,77+0,77+0,77+0
163423,https://sofifa.com/player/163423/abou-diaby/15/157759,A. Diaby,Vassiriki Abou Diaby,28,1986-05-11,190,76,France,Arsenal,76,76,0,0,"CM, CDM",Right,3,3,3,Medium/Medium,Lean,Yes,,,SUB,24.0,,2006-01-13,2015.0,,,75.0,71.0,72.0,80.0,71.0,81.0,,,,,,,"Injury Prone, Avoids Using Weaker Foot, Flair",72,64,76,73,74,83,62,57,71,81-1,73-3,77,74,73,56,83,65,76,85,70,79,71,78+3,76-2,73,,68,73,72,12,6,12,8,11,75+1,75+1,75+1,76+1,76+1,76+1,76+1,76+1,76+1,76+1,76+1,76+1,75+1,75+1,75+1,76+1,74+1,74+1,74+1,74+1,74+1,74+1,74+1,74+1,74+1,74+1
177604,https://sofifa.com/player/177604/ignacio-monreal-eraso/15/157759,Nacho Monreal,Ignacio Monreal Eraso,28,1986-02-26,178,72,Spain,Arsenal,76,76,0,0,LB,Left,2,2,2,Medium/High,Normal,Yes,,,LB,18.0,,2013-01-31,2017.0,,,78.0,52.0,71.0,73.0,74.0,72.0,,,,,,,Avoids Using Weaker Foot,79,38,61,76,55,72,73,58,60,76-2,79,77,75,76,67,70,75,88,65,60,67,78,55,65,60,,72,76,76,6,4,8,2,4,61+0,61+0,61+0,71+0,65+0,65+0,65+0,71+0,68+0,68+0,68+0,73+0,71+0,71+0,71+0,73+0,77+0,73+0,73+0,73+0,77+0,76+0,72+0,72+0,72+0,76+0
204713,https://sofifa.com/player/204713/joel-campbell/15/157759,J. Campbell,Joel Nathaniel Campbell Samuels,22,1992-02-10,178,72,Costa Rica,Arsenal,75,83,0,0,"RM, LM",Left,1,2,4,Medium/High,Normal,No,,,SUB,28.0,,2011-08-19,2015.0,,,88.0,71.0,71.0,77.0,37.0,74.0,,,,,,,"Power Free-Kick, Long Shot Taker (CPU AI Only)",76,64,51,74,63,78,66,68,67,75-2,90,87,85,71,75,83,85,73,78,73,63,44,74,67,74,,37,31,23,7,14,13,14,13,72+0,72+0,72+0,76+0,74+0,74+0,74+0,76+0,74+0,74+0,74+0,75+0,67+0,67+0,67+0,75+0,59+0,60+0,60+0,60+0,59+0,53+0,50+0,50+0,50+0,53+0
205989,https://sofifa.com/player/205989/calum-chambers/15/157759,C. Chambers,Calum Chambers,19,1995-01-20,183,66,England,Arsenal,71,83,0,0,"RB, CB",Right,1,3,2,High/Medium,Normal,Yes,,,RB,21.0,,2014-07-28,2019.0,SUB,15.0,68.0,50.0,65.0,72.0,71.0,71.0,,,,,,,,69+1,46,64+7,72+4,48,73+1,58,48,64+2,74+2,64-11,71-8,66,64+12,61,51,67+5,73+4,65-9,55,84+9,69,53,53,53,,70,76+2,73,10,13,11,6,11,58+0,58+0,58+0,66+0,61+0,61+0,61+0,66+0,62+0,62+0,62+0,67+0,66+0,66+0,66+0,67+0,71+0,69+0,69+0,69+0,71+0,71+0,71+0,71+0,71+0,71+0
206113,https://sofifa.com/player/206113/serge-gnabry/15/157759,S. Gnabry,Serge Gnabry,18,1995-07-14,173,73,Germany,Arsenal,70,82,0,0,RM,Right,1,3,3,Medium/Medium,Normal,Yes,,,RES,27.0,,2012-07-31,2018.0,,,85.0,59.0,64.0,74.0,42.0,63.0,,,,,,,"Flair, Technical Dribbler (CPU AI Only)",67,57,46,69,44,75,53,37,61,73,85-2,85,79,59,80-1,64,64,62,66,58,57,36,64,65,65,,42,45,44,13,9,9,8,6,63+0,63+0,63+0,70+0,65+0,65+0,65+0,70+0,68+0,68+0,68+0,70+0,62+0,62+0,62+0,70+0,58+0,57+0,57+0,57+0,58+0,54+0,51+0,51+0,51+0,54+0
189271,https://sofifa.com/player/189271/francis-coquelin/15/157759,F. Coquelin,Francis Coquelin,23,1991-05-13,178,74,France,Arsenal,70,75,0,0,"LM, CM",Right,2,3,3,Medium/Medium,Normal,No,,,RES,34.0,,2008-09-23,2015.0,,,69.0,53.0,68.0,74.0,69.0,69.0,,,,,,,,59,44,48,77,42,72,54,40,70,76-2,71,67,76,66-4,78,70,69,76,63,58,73,70-1,63,72,51,,70,73,72,8,8,7,9,14,60+0,60+0,60+0,68+0,65+0,65+0,65+0,68+0,70+0,70+0,70+0,70+0,71+0,71+0,71+0,70+0,71+0,72+0,72+0,72+0,71+0,69+0,69+0,69+0,69+0,69+0
196932,https://sofifa.com/player/196932/yaya-sanogo/15/157759,Y. Sanogo,Yaya Sanogo,21,1993-01-27,191,74,France,Arsenal,69,79,0,0,ST,Right,1,3,3,Medium/Medium,Lean,Yes,,,RES,22.0,,2013-07-01,2018.0,,,75.0,65.0,53.0,64.0,30.0,69.0,,,,,,,,38,68,74+1,64+4,60,64+5,44+1,40+1,50+1,68+3,78+1,72-5,58,65,50+6,74+3,75,65,79-1,50,45,35,72,55-3,60-2,,25,20-5,25,15,12,7,14,10,69+0,69+0,69+0,61+0,67+0,67+0,67+0,61+0,64+0,64+0,64+0,61+0,57+0,57+0,57+0,61+0,47+0,50+0,50+0,50+0,47+0,45+0,45+0,45+0,45+0,45+0
202811,https://sofifa.com/player/202811/emiliano-martinez/15/157759,E. Martinez,Emiliano Martinez,21,1992-09-02,191,88,Argentina,Arsenal,63,72,0,0,GK,Right,1,3,1,Medium/Medium,Normal,No,,,RES,26.0,,2010-01-01,2015.0,,,,,,,,,66.0,60.0,72.0,67.0,58.0,60.0,,25,25,25,26,25,25,25,25,35,23,59,57,49,56,49,25,60,25-25,63,25,36,25,25,25-11,41,,25,25,25,66,60,72,60,67,,,,,,,,,,,,,,,,,,,,,,,,,,
216699,https://sofifa.com/player/216699/gedion-zelalem/15/157759,G. Zelalem,Gedion Zelalem,17,1997-01-26,180,63,Germany,Arsenal,62,82,0,0,CM,Right,1,4,3,Medium/Medium,Lean,No,,,RES,35.0,,2013-01-01,2018.0,,,67.0,49.0,66.0,68.0,44.0,44.0,,,,,,,,50,48,48,74,57,66,59,53,69,70+4,71,63,76,56,64,56,54,68,32,41,39-4,33,55,71,55,,44,47,48,9,13,11,12,9,55+0,55+0,55+0,62+0,58+0,58+0,58+0,62+0,64+0,64+0,64+0,65+0,62+0,62+0,62+0,65+0,56+0,56+0,56+0,56+0,56+0,51+0,47+0,47+0,47+0,51+0
203747,https://sofifa.com/player/203747/hector-bellerin-moruno/15/157759,Héctor Bellerín,Héctor Bellerín Moruno,19,1995-03-19,177,74,Spain,Arsenal,61,72,0,0,RB,Right,1,3,3,Medium/Medium,Normal,No,,,RES,39.0,,2012-07-01,2017.0,,,84.0,46.0,56.0,63.0,59.0,59.0,,,,,,,,56,45,53+6,62,40,58-5,48,49,53,61,76-3,91+13,84,62,77,51,34,61,61+22,42,58-4,57+3,38-10,49,61,,58+4,62+3,59+5,7,13,13,12,11,53+0,53+0,53+0,60+0,54+0,54+0,54+0,60+0,55+0,55+0,55+0,60+0,55+0,55+0,55+0,60+0,62+0,59+0,59+0,59+0,62+0,61+0,58+0,58+0,58+0,61+0
213418,https://sofifa.com/player/213418/chuba-akpom/15/157759,C. Akpom,Chuba Akpom,18,1995-10-09,183,70,England,Arsenal,59,75,0,0,ST,Right,1,3,2,Medium/Medium,Lean,No,,,RES,38.0,,2012-10-10,2015.0,,,87.0,57.0,51.0,61.0,29.0,61.0,,,,,,,,47,61,62,61,46,62,41,36,44,56,88+10,86+4,77,48,55-3,55,60,55+3,75+2,51,32,25,51,48,61,,25,25,25,7,14,9,5,12,59+0,59+0,59+0,59+0,58+0,58+0,58+0,59+0,57+0,57+0,57+0,57+0,49+0,49+0,49+0,57+0,45+0,44+0,44+0,44+0,45+0,41+0,40+0,40+0,40+0,41+0
224130,https://sofifa.com/player/224130/josh-vickers/15/157759,J. Vickers,Josh Vickers,18,1995-12-01,183,72,England,Arsenal,57,63,0,0,GK,Right,1,2,1,Medium/Medium,Lean,No,,,RES,57.0,,2014-07-07,2016.0,,,,,,,,,68.0,52.0,52.0,60.0,43.0,49.0,,25,20,20,25,25,25,25,25,22,20,40,45,36,58,62,25,58,32,52,25,24,21,25,25,24,,25,25,25,68,52,52,49,60,,,,,,,,,,,,,,,,,,,,,,,,,,
222255,https://sofifa.com/player/222255/ryan-huddart/15/157759,R. Huddart,Ryan Huddart,17,1997-03-06,191,75,England,Arsenal,56,65,0,0,GK,Right,1,3,1,Medium/Medium,Normal,No,,,RES,43.0,,2014-03-07,2016.0,,,,,,,,,62.0,54.0,54.0,59.0,40.0,48.0,,25,25,25,22,25,25,20,25,25,26,39,40,32,57,46,20,52,32,59,25,25,23,25,25,31,,20,25,25,62,54,54,48,59,,,,,,,,,,,,,,,,,,,,,,,,,,
224129,https://sofifa.com/player/224129/tafari-moore/15/157759,T. Moore,Tafari Lalibela Moore,16,1997-07-05,173,66,England,Arsenal,56,64,0,0,RB,Right,1,2,2,Medium/Medium,Lean,No,,,RES,52.0,,2014-07-07,2016.0,,,71.0,31.0,41.0,59.0,57.0,49.0,,,,,,,,53,29,55,42,26,61,38,36,33,52,73,70,61,55,82,29,64,56,43,32,50,57,42,35,48,,51,61,63,15,13,8,6,9,44+0,44+0,44+0,52+0,45+0,45+0,45+0,52+0,45+0,45+0,45+0,51+0,46+0,46+0,46+0,51+0,56+0,49+0,49+0,49+0,56+0,56+0,55+0,55+0,55+0,56+0
167948,https://sofifa.com/player/167948/hugo-lloris/15/157759,H. Lloris,Hugo Lloris,27,1986-12-26,188,78,France,Tottenham Hotspur,85,86,0,0,GK,Left,3,1,1,Medium/Medium,Lean,Yes,,,GK,1.0,,2012-08-01,2019.0,GK,1.0,,,,,,,86.0,81.0,71.0,88.0,64.0,81.0,Puncher,25,25,25,27,25,25,25,25,31,34,65,63,55,84,54,23,74,41-5,43,25,31,27,25,25,40,,25,25,25,86,81+1,71,81,88,,,,,,,,,,,,,,,,,,,,,,,,,,
190460,https://sofifa.com/player/190460/christian-eriksen/15/157759,C. Eriksen,Christian  Dannemann Eriksen,22,1992-02-14,177,71,Denmark,Tottenham Hotspur,82,88,0,0,"CAM, LM",Right,3,5,4,High/Medium,Normal,Yes,,,CAM,23.0,,2013-08-30,2018.0,CAM,10.0,81.0,72.0,83.0,83.0,47.0,55.0,,,,,,,"Injury Free, Flair, Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",83-1,70,52,83-1,69,84,85,84,82,85-1,84-1,78-4,78-4,81,79,78,57,87-2,47,74,35,55,73-1,85-1,67,,42,52,22,9,14,7,7,6,73+1,73+1,73+1,81+1,77+1,77+1,77+1,81+1,81+1,81+1,81+1,82+1,78+1,78+1,78+1,82+1,67+1,68+1,68+1,68+1,67+1,59+1,49+1,49+1,49+1,59+1
172871,https://sofifa.com/player/172871/jan-vertonghen/15/157759,J. Vertonghen,Jan Vertonghen,27,1987-04-24,189,86,Belgium,Tottenham Hotspur,82,84,0,0,"CB, LB",Left,3,3,3,High/Medium,Normal,Yes,,,SUB,5.0,,2012-07-01,2016.0,LB,5.0,72.0,67.0,74.0,69.0,82.0,81.0,,,,,,,Power Free-Kick,68,60,84,80,52,67-2,58,73,76,74-4,69,75+1,68,80,55,86,80,79-2,81-1,68,83,84,65,72,68,,79,83,79,6,10,9,12,7,71+1,71+1,71+1,71+1,72+1,72+1,72+1,71+1,72+1,72+1,72+1,73+1,75+1,75+1,75+1,73+1,77+1,79+1,79+1,79+1,77+1,79+1,81+1,81+1,81+1,79+1
146758,https://sofifa.com/player/146758/roberto-soldado-rillo/15/157759,Soldado,Roberto Soldado Rillo,29,1985-05-27,179,72,Spain,Tottenham Hotspur,81,81,0,0,ST,Right,3,3,3,Medium/Low,Normal,Yes,,,SUB,9.0,,2013-08-05,2017.0,,,76.0,81.0,68.0,76.0,42.0,75.0,,,,,,,,67,84,82-1,70,81-1,75-2,74,64,59,79-1,75,76,71-3,81,71+1,82-2,83,75,76,73-2,72,40,84-2,73,85,,32,40,37,12,12,13,8,5,80+1,80+1,80+1,75+1,79+1,79+1,79+1,75+1,76+1,76+1,76+1,73+1,69+1,69+1,69+1,73+1,59+1,61+1,61+1,61+1,59+1,58+1,56+1,56+1,56+1,58+1
187961,https://sofifa.com/player/187961/jose-paulo-bezerra-m-junior/15/157759,Paulinho,José Paulo Bezzera Maciel Júnior,25,1988-07-25,181,77,Brazil,Tottenham Hotspur,80,85,0,0,"CM, CDM",Right,3,3,3,Medium/Medium,Normal,Yes,,,SUB,8.0,,2013-07-06,2018.0,RCM,8.0,77.0,75.0,73.0,77.0,80.0,78.0,,,,,,,,63,75,83,80-2,74,77,65,56,76-2,81-1,76,78,70,81+1,64,76,88,92,71,75+1,73,82,81,74-6,70,,79,79,74,15,15,10,5,7,78+1,78+1,78+1,76+1,78+1,78+1,78+1,76+1,78+1,78+1,78+1,77+1,79+1,79+1,79+1,77+1,78+1,79+1,79+1,79+1,78+1,79+1,78+1,78+1,78+1,79+1
162240,https://sofifa.com/player/162240/moussa-dembele/15/157759,M. Dembélé,Moussa Sidi Yaya Dembélé,26,1987-07-16,185,82,Belgium,Tottenham Hotspur,80,82,0,0,"CM, CDM, CAM",Left,3,2,4,Medium/Medium,Normal,Yes,,,LDM,19.0,,2012-08-01,2017.0,SUB,19.0,79.0,71.0,75.0,84.0,69.0,83.0,,,,,,,"Avoids Using Weaker Foot, Flair, Technical Dribbler (CPU AI Only)",64,65,67,83,76,86,64,54,78,85-1,78-7,79,82-3,77,73-3,84,77,82,87,71,75,72,70,79,66,,62,75,63,15,13,10,15,13,75+1,75+1,75+1,77+1,77+1,77+1,77+1,77+1,79+1,79+1,79+1,78+1,79+1,79+1,79+1,78+1,75+1,77+1,77+1,77+1,75+1,73+1,72+1,72+1,72+1,73+1
53050,https://sofifa.com/player/53050/emmanuel-adebayor/15/157759,E. Adebayor,Emmanuel Adebayor,30,1984-02-26,191,82,Togo,Tottenham Hotspur,80,80,0,0,ST,Right,3,3,4,Medium/Low,Lean,Yes,,,ST,10.0,,2012-08-01,2016.0,,,73.0,79.0,67.0,77.0,31.0,77.0,,,,,,,"Diver, Finesse Shot",57,82,85,77,82,81,68,43,54,77-1,68,77,65,76,52,81,76,70,84,70,69,30,79,74,84,,22,24,25,12,8,11,8,12,79+1,79+1,79+1,73+1,78+1,78+1,78+1,73+1,76+1,76+1,76+1,72+1,66+1,66+1,66+1,72+1,54+1,57+1,57+1,57+1,54+1,51+1,50+1,50+1,50+1,51+1
179847,https://sofifa.com/player/179847/federico-fazio/15/157759,F. Fazio,Federico Julián Fazio,27,1987-03-17,195,91,Argentina,Tottenham Hotspur,80,80,0,0,CB,Right,2,3,2,Medium/Medium,Normal,No,,"#Aerial Threat, #Strength",SUB,21.0,,2014-08-27,2018.0,,,44.0,42.0,60.0,54.0,81.0,82.0,,,,,,,Power Header,43+1,42+1,84+4,78+4,34+1,47-14,45+1,36+1,70+1,70-1,35-7,52+1,35,79+2,46+1,62+1,61+12,67+1,92+1,25+1,80+1,84+2,43+1,46-14,32+1,,79+2,82+1,76+1,7,8,11,10,13,55+0,55+0,55+0,52+0,54+0,54+0,54+0,52+0,55+0,55+0,55+0,57+0,64+0,64+0,64+0,57+0,69+0,75+0,75+0,75+0,69+0,74+0,80+0,80+0,80+0,74+0
